Years log(V/Vpl)@P1 log(V/Vpl)@P2 
13.774	-1.3422	-0.7088
13.788	-1.346	-0.71048
13.801	-1.3498	-0.71211
13.817	-1.354	-0.71384
13.834	-1.3585	-0.71555
13.846	-1.3618	-0.71677
13.86	-1.3653	-0.71795
13.876	-1.3692	-0.71921
13.891	-1.373	-0.72032
13.907	-1.3768	-0.72133
13.922	-1.3802	-0.72214
13.935	-1.3833	-0.72279
13.949	-1.3863	-0.72335
13.965	-1.3896	-0.72386
13.981	-1.3932	-0.72428
13.995	-1.3959	-0.72451
14.008	-1.3987	-0.72466
14.024	-1.4018	-0.7247
14.041	-1.4051	-0.72461
14.054	-1.4075	-0.72444
14.067	-1.4099	-0.72417
14.084	-1.4128	-0.72372
14.099	-1.4155	-0.72316
14.116	-1.4183	-0.72245
14.129	-1.4205	-0.72175
14.143	-1.4227	-0.72094
14.159	-1.4251	-0.71991
14.176	-1.4277	-0.71862
14.189	-1.4296	-0.71754
14.203	-1.4316	-0.71631
14.219	-1.4338	-0.71472
14.234	-1.4359	-0.71306
14.25	-1.438	-0.71123
14.265	-1.4399	-0.70937
14.279	-1.4416	-0.70754
14.293	-1.4433	-0.7056
14.308	-1.4451	-0.70334
14.325	-1.4469	-0.70074
14.339	-1.4484	-0.69846
14.353	-1.4499	-0.69601
14.369	-1.4515	-0.69313
14.385	-1.4531	-0.68992
14.399	-1.4544	-0.68724
14.412	-1.4556	-0.68437
14.428	-1.457	-0.68088
14.446	-1.4584	-0.67687
14.458	-1.4595	-0.67384
14.472	-1.4605	-0.6705
14.488	-1.4617	-0.66626
14.504	-1.4628	-0.66205
14.52	-1.4639	-0.6575
14.535	-1.4648	-0.65308
14.549	-1.4656	-0.64895
14.563	-1.4664	-0.6447
14.578	-1.4672	-0.63975
14.595	-1.4681	-0.63406
14.608	-1.4687	-0.62939
14.622	-1.4693	-0.62434
14.638	-1.47	-0.61838
14.653	-1.4706	-0.61251
14.669	-1.4711	-0.60633
14.684	-1.4716	-0.60013
14.698	-1.472	-0.59405
14.712	-1.4723	-0.5878
14.727	-1.4727	-0.58097
14.743	-1.473	-0.57353
14.758	-1.4732	-0.566
14.772	-1.4734	-0.55885
14.786	-1.4735	-0.55179
14.8	-1.4737	-0.54405
14.816	-1.4737	-0.53518
14.831	-1.4737	-0.52689
